id,title,original_language,avg_vote,vote_count,popularity,genres,release_date,adult
611468,Kidnapping Stella,de,5.1,243,17.841,[53],2019-06-29,False
11982,Look Who's Talking Now!,en,5.1,571,11.387,"[35, 10749, 10751]",1993-11-05,False
2395,Asterix at the Olympic Games,fr,5.1,1226,17.297,"[12, 35, 14, 10751]",2008-01-13,False
123103,Aftershock,es,5.1,205,7.231,"[27, 53]",2012-09-12,False
243688,Poltergeist,en,5.1,1639,23.864,"[27, 53]",2015-05-20,False
8645,The Happening,en,5.1,1992,17.382,"[878, 53]",2008-06-11,False
382589,Rock'n Roll,fr,5.1,557,7.198,"[35, 18]",2017-02-15,False
10588,The Cat in the Hat,en,5.1,886,12.975,"[14, 10751]",2003-11-21,False
9480,Daredevil,en,5.1,3282,22.106,"[28, 80, 14, 878, 53]",2003-02-14,False
408381,Monolith,en,5.1,251,8.076,"[18, 53]",2017-04-20,False
292280,The Bye Bye Man,en,5.1,831,15.209,"[27, 53]",2017-01-12,False
123229,Porn in the Hood,fr,5.1,223,8.006,[35],2012-07-11,False
27902,Love Wrecked,en,5.1,337,10.033,"[10749, 10751]",2005-11-01,False
82700,After Earth,en,5.1,4677,19.471,"[28, 12, 878]",2013-05-30,False
146227,Getaway,en,5.1,428,12.166,"[28, 80]",2013-08-29,False
38579,Marmaduke,en,5.1,455,11.481,"[35, 10751]",2010-06-04,False
11649,Masters of the Universe,en,5.1,393,11.583,"[28, 12, 14, 878, 53]",1987-08-07,False
8766,Hellraiser: Bloodline,en,5.1,232,11.391,"[27, 878, 53]",1996-03-08,False
359790,Blackway,en,5.1,224,11.004,"[9648, 53]",2015-10-03,False
9731,Friday the 13th: A New Beginning,en,5.1,523,9.616,"[27, 53]",1985-03-22,False
500919,211,en,5.1,219,13.04,"[28, 18, 80]",2018-06-01,False
122081,Spring Breakers,en,5.1,2834,16.489,"[80, 18]",2013-01-24,False
13184,Bangkok Dangerous,en,5.1,629,10.749,"[28, 80, 53]",2008-08-21,False
372343,The Snowman,en,5.1,1442,16.568,"[80, 53]",2017-10-12,False
14113,Zoom,en,5.1,332,12.259,"[28, 12, 35, 878, 10751]",2006-08-11,False
11249,Seed of Chucky,en,5.1,742,16.426,"[35, 27]",2004-11-11,False
430354,Bushwick,en,5.1,257,10.108,"[53, 28]",2017-07-30,False
42194,TEKKEN,en,5.1,393,9.195,"[80, 18, 28, 53, 878]",2010-03-20,False
288158,The Woman in Black 2: Angel of Death,en,5.1,703,12.881,"[53, 27, 18]",2014-12-30,False
256961,Paul Blart: Mall Cop 2,en,5.1,1048,17.77,"[28, 35, 10751]",2015-04-16,False
11252,Psycho,en,5.1,576,9.307,"[27, 9648, 53]",1998-12-04,False
77948,The Cold Light of Day,en,5.1,534,10.594,"[28, 9648, 53]",2012-04-04,False
47933,Independence Day: Resurgence,en,5.1,4277,26.615,"[28, 12, 878]",2016-06-22,False
11918,Superhero Movie,en,5.1,1035,16.695,"[28, 35, 878]",2008-03-27,False
204349,Contracted,en,5.1,302,7.337,"[27, 53]",2013-07-07,False
43555,Body Guards,it,5.1,212,5.845,[],2000-12-22,False
9037,Grease 2,en,5.1,428,13.306,"[35, 10402, 10749, 10751]",1982-06-11,False
4723,Southland Tales,en,5.1,297,11.487,"[35, 878]",2006-05-15,False
242512,Ouija,en,5.1,1885,19.606,[27],2014-10-24,False
44912,Green Lantern,en,5.1,4887,19.642,"[28, 12, 878, 53]",2011-06-16,False
38745,Gulliver's Travels,en,5.1,1507,12.354,"[35, 12, 10751, 14]",2010-12-25,False
24169,Il cosmo sul comò,it,5.1,580,8.02,[35],2008-12-19,False
89691,ATM,en,5.1,343,7.693,"[27, 53]",2012-02-17,False
11158,Honey I Blew Up the Kid,en,5.1,678,12.809,"[12, 35, 10751, 878]",1992-07-16,False
13256,Mutant Chronicles,en,5.1,241,10.372,"[28, 12, 27, 878]",2008-08-07,False
259018,Behaving Badly,en,5.1,384,10.647,[35],2014-04-14,False
9612,Coneheads,en,5.1,484,12.562,"[35, 878, 10751]",1993-07-23,False
9446,Jungle 2 Jungle,en,5.1,276,7.646,"[35, 10751]",1997-03-04,False
11045,Taxi,en,5.1,522,12.89,"[28, 35, 80, 53]",2004-10-06,False
14239,Cool World,en,5.1,335,12.528,"[16, 35, 14]",1992-07-10,False
43552,Vanishing on 7th Street,en,5.1,305,8.811,"[27, 9648, 53]",2010-09-11,False
10016,Ghosts of Mars,en,5.1,594,13.691,"[28, 27, 878]",2001-08-24,False
9750,Balls of Fury,en,5.1,296,6.843,"[35, 80]",2007-08-29,False
8998,Friends with Money,en,5.1,338,8.616,"[35, 18, 10749]",2006-09-07,False
351211,Blair Witch,en,5.1,1255,16.481,"[53, 27]",2016-09-15,False
420245,Don't Knock Twice,en,5.1,402,11.114,[27],2017-02-03,False
399173,The Assignment,en,5.1,228,18.581,"[28, 80, 53]",2016-04-27,False
13788,The Unborn,en,5.1,825,10.245,"[27, 9648, 53]",2009-01-09,False
42434,Christmas in Miami,it,5.1,357,8.878,[35],2005-12-16,False
293771,Dead Rising: Watchtower,en,5.1,226,11.88,"[28, 27, 878]",2015-03-27,False
277839,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",fr,5.1,325,7.664,[35],2016-02-24,False
11825,Police Academy 5: Assignment Miami Beach,en,5.1,481,11.291,"[35, 80]",1988-03-17,False
263472,Knock Knock,en,5,1757,22.328,"[18, 53]",2015-06-26,False
265016,Extraterrestrial,en,5,276,9.391,"[27, 878]",2014-10-17,False
10007,See No Evil,en,5,343,9.385,"[27, 53]",2006-05-19,False
492621,The Midnight Man,en,5,212,9.295,[27],2016-09-30,False
332411,I Am Wrath,en,5,348,11.733,"[28, 80, 18, 53]",2016-04-14,False
39691,Cats & Dogs: The Revenge of Kitty Galore,en,5,355,13.526,"[28, 35, 14, 10751]",2010-07-28,False
27,9 Songs,en,5,211,16.751,"[18, 10402, 10749]",2004-07-16,False
17130,Crossroads,en,5,349,11.85,"[28, 12, 35, 18, 10751, 10402, 10749]",2002-02-15,False
320048,Ratter,en,5,224,8.15,"[18, 27, 53]",2015-01-24,False
93856,Chernobyl Diaries,en,5,962,15.219,"[27, 53]",2012-05-24,False
560362,Rattlesnake,en,5,204,10.098,"[18, 27, 9648, 53]",2019-10-25,False
99770,Asterix & Obelix: God Save Britannia,fr,5,800,10.231,"[12, 35, 10751]",2012-10-17,False
9290,Crocodile Dundee in Los Angeles,en,5,332,12.187,"[12, 35]",2001-04-12,False
42437,Natale a Rio,it,5,328,5.334,[35],2008-12-19,False
345923,All I See Is You,en,5,386,9.933,"[9648, 53]",2017-08-10,False
437739,The Mansion,fr,5,268,8.776,"[35, 27]",2017-06-21,False
347969,The Ridiculous 6,en,5,800,14.196,"[35, 37]",2015-12-11,False
133469,The Dream Team,fr,5,488,6.89,"[35, 18, 10749]",2012-09-24,False
10685,The Watcher,en,5,249,9.76,"[9648, 53]",2000-09-08,False
10461,Get Carter,en,5,315,12.201,"[28, 80, 18, 53]",2000-10-06,False
8814,Doom,en,5,1251,20.912,"[28, 27, 878]",2005-10-20,False
248390,Le crocodile du Botswanga,fr,5,213,6.063,[35],2014-02-19,False
71670,Hostel: Part III,en,5,597,14.053,[27],2011-12-27,False
43554,Paparazzi,it,5,225,5.949,[35],1998-12-18,False
9876,Stop! Or My Mom Will Shoot,en,5,512,13.715,"[28, 35]",1992-02-21,False
205724,Welcome to the Jungle,en,5,252,9.97,[35],2013-04-27,False
407451,A Wrinkle in Time,en,5,1258,16.07,"[12, 14, 878, 10751]",2018-03-08,False
125509,Wrong Turn 5: Bloodlines,en,5,465,16.76,"[27, 53]",2012-10-23,False
12279,Spy Kids 3-D: Game Over,en,5,1330,16.804,"[28, 12, 35, 878, 10751]",2003-07-25,False
10987,Halloween: The Curse of Michael Myers,en,5,505,14.017,"[27, 53]",1995-09-29,False
329440,The Forest,en,5,1122,10.695,"[27, 9648, 53]",2016-01-07,False
10032,Van Wilder 2: The Rise of Taj,en,5,263,9.517,[35],2006-12-01,False
9713,Holy Man,en,5,228,7.46,"[18, 35]",1998-10-08,False
9557,Boat Trip,en,5,355,10.964,[35],2002-10-01,False
3177,Battle Royale II: Requiem,ja,5,244,10.221,"[28, 53]",2003-07-05,False
10676,Halloween III: Season of the Witch,en,5,613,11.941,"[27, 9648, 878]",1982-10-22,False
385448,The Little Mermaid,en,5,617,17.093,"[12, 18, 14, 10749, 10751]",2018-08-02,False
6280,Junior,en,5,836,12.484,"[35, 10751, 10749]",1994-11-22,False
246320,The Three Brothers: The Return,fr,5,266,7.133,[35],2014-02-12,False
301608,The Trust,en,5,285,13.859,"[35, 80, 9648, 53]",2016-04-29,False
2486,Eragon,en,5,2228,16.335,"[28, 12, 14, 10751]",2006-12-14,False
9920,Ultraviolet,en,5,874,14.214,"[28, 878, 53]",2006-03-03,False
80280,[REC]³ Genesis,es,5,808,16.492,[27],2012-03-30,False
24476,Beethoven's 3rd,en,5,205,8.683,"[35, 10751]",2000-07-25,False
10306,Poltergeist III,en,5,241,11.146,"[27, 53]",1988-06-10,False
269173,The Anomaly,en,5,217,8.343,"[28, 878, 53]",2014-06-19,False
459616,Alad'2,fr,5,245,7.087,[35],2018-10-03,False
586333,Who Would You Take to a Deserted Island?,es,5,261,16.492,"[35, 18]",2019-03-22,False
9722,Bewitched,en,5,1011,13.022,"[35, 14, 10749]",2005-06-21,False
50357,Apollo 18,en,5,569,11.728,"[27, 878, 53]",2011-07-20,False
193612,The Quiet Ones,en,5,453,9.593,[27],2014-04-01,False
57089,Hoodwinked Too! Hood VS. Evil,en,5,311,10.526,"[16, 35, 10751]",2011-04-29,False
11895,Police Academy 6: City Under Siege,en,5,443,10.752,"[35, 80]",1989-03-09,False
481375,Malevolent,en,5,315,9.971,[27],2018-10-05,False
271404,Beyond Skyline,en,5,548,6.907,"[28, 12, 27, 878]",2017-10-20,False
11058,Godsend,en,5,268,8.339,"[18, 27, 878, 53]",2004-04-30,False
71469,The Darkest Hour,en,5,832,14.361,"[28, 27, 878, 53]",2011-12-22,False
9360,Anaconda,en,4.9,1406,16.636,"[12, 27, 53]",1997-04-11,False
9053,DOA: Dead or Alive,en,4.9,433,15.214,"[12, 28, 53]",2006-09-07,False
14564,Rings,en,4.9,1912,16.776,[27],2017-02-01,False
14405,Beverly Hills Chihuahua,en,4.9,577,10.433,"[12, 35, 10749, 10751]",2008-10-03,False
77941,I soliti idioti,it,4.9,252,5.16,[35],2011-11-04,False
11802,Space Chimps,en,4.9,274,10.807,"[12, 16, 35, 878, 10751]",2008-07-17,False
13972,The Women,en,4.9,213,9.905,"[35, 18, 10749, 10751]",2008-09-12,False
37169,The Human Centipede (First Sequence),en,4.9,1125,43.927,[27],2009-04-26,False
297160,XX,en,4.9,266,9.119,[27],2017-02-17,False
14456,Shrooms,en,4.9,219,7.149,[27],2007-08-16,False
440,Aliens vs Predator: Requiem,en,4.9,1519,24.823,"[28, 14, 27, 878, 53]",2007-12-25,False
12107,Nutty Professor II: The Klumps,en,4.9,811,10.024,"[35, 14, 878, 10749]",2000-07-27,False
9826,The Phantom,en,4.9,271,11.241,"[12, 28]",1996-06-06,False
9682,Pulse,en,4.9,272,8.322,"[27, 53]",2006-08-11,False
29426,Survival of the Dead,en,4.9,238,13.751,"[27, 878]",2010-05-06,False
6589,Underdog,en,4.9,385,11.701,"[28, 12, 35, 14, 10751]",2007-08-03,False
4474,My Super Ex-Girlfriend,en,4.9,901,9.196,"[28, 35, 80, 18, 14, 878]",2006-06-20,False
259072,Wrong Turn 6: Last Resort,en,4.9,380,13.428,[27],2014-08-22,False
68637,Ducoboo,fr,4.9,255,4.979,[35],2011-06-22,False
14620,The Butterfly Effect 2,en,4.9,551,12.101,"[18, 878, 53]",2006-08-17,False
429467,The Lodgers,en,4.9,265,8.8,"[18, 27, 53, 10749]",2017-10-05,False
10477,Driven,en,4.9,399,11.816,[28],2001-04-27,False
87436,The ABCs of Death,en,4.9,299,10.643,[27],2013-06-28,False
42436,Natale in crociera,it,4.9,296,4.846,[35],2007-12-14,False
65055,Shark Night 3D,en,4.9,295,9.331,"[27, 53]",2011-09-02,False
12657,Soul Plane,en,4.9,209,12.89,"[10749, 35]",2004-05-28,False
18843,Dr. Dolittle 3,en,4.9,260,12.667,"[35, 14, 10751]",2006-04-25,False
42435,Natale a New York,it,4.9,364,5.282,[35],2006-12-15,False
11679,xXx: State of the Union,en,4.9,1136,14.772,"[28, 12, 80, 18, 9648, 53]",2005-04-27,False
12158,Vampire in Brooklyn,en,4.9,271,8.287,"[35, 27, 10749]",1995-10-26,False
440471,Escape Plan 2: Hades,en,4.9,762,24.159,[28],2018-06-05,False
284674,Air,en,4.9,316,9.538,"[878, 53]",2015-08-14,False
9656,Black Christmas,en,4.9,261,9.044,"[27, 53]",2006-12-15,False
480572,Bullet Head,en,4.9,326,10.588,"[80, 18, 53]",2017-12-07,False
13257,Mr. Woodcock,en,4.8,259,8.092,"[35, 10749]",2007-09-14,False
23706,All About Steve,en,4.8,631,11.913,[35],2009-03-19,False
9405,Double Team,en,4.8,381,12.681,"[28, 878]",1997-04-04,False
323262,Holidays,en,4.8,280,8.83,"[35, 27]",2016-04-22,False
38277,Camping 2,fr,4.8,438,9.292,[35],2010-04-21,False
8617,Prom Night,en,4.8,388,10.041,"[80, 27, 18]",2008-04-10,False
157544,The Vatican Tapes,en,4.8,447,10.012,"[27, 53]",2015-07-24,False
299245,The Gallows,en,4.8,666,11.798,"[27, 53]",2015-07-10,False
5393,Happily N'Ever After,en,4.8,273,10.498,"[12, 16, 35, 14, 10751]",2006-09-14,False
42684,Skyline,en,4.8,955,13.303,"[878, 28]",2010-11-11,False
70586,Setup,en,4.8,243,10.473,"[28, 80, 18, 53]",2011-10-17,False
6116,Spiceworld: The Movie,es,4.8,274,8.213,"[12, 35, 18, 14, 10402]",1997-12-18,False
14199,The Adventures of Sharkboy and Lavagirl,en,4.8,805,19.993,"[12, 878, 10751]",2005-06-10,False
6933,One Missed Call,en,4.8,359,8.122,"[27, 9648, 53]",2008-01-04,False
241254,The Prince,en,4.8,340,19.252,"[28, 53]",2014-08-22,False
433249,IO,en,4.8,862,16.056,[878],2019-01-18,False
9947,Elektra,en,4.8,1390,19.493,"[28, 14, 878]",2005-01-13,False
33282,Natale a Beverly Hills,it,4.8,211,6.368,[35],2009-12-18,False
9651,Supergirl,en,4.8,241,14.429,"[28, 12, 14, 878]",1984-07-01,False
8968,Boogeyman,en,4.8,401,11.566,"[18, 27, 9648, 53]",2005-02-04,False
10710,Envy,en,4.8,303,9.603,[35],2004-04-30,False
3093,Basic Instinct 2,en,4.8,396,14.041,"[80, 9648, 53]",2006-03-29,False
375804,Camping 3,fr,4.8,434,7.256,[35],2016-06-29,False
42433,Natale in India,it,4.8,374,6.196,[35],2003-12-19,False
17610,Year One,en,4.8,1126,10.71,"[35, 12]",2009-06-18,False
10283,Friday the 13th Part VIII: Jason Takes Manhattan,en,4.8,479,10.968,"[27, 53]",1989-07-28,False
416160,The Vault,en,4.8,231,9.791,"[27, 53]",2017-09-01,False
42941,30 Days of Night: Dark Days,en,4.8,267,10.899,"[27, 53]",2010-10-04,False
9879,Striptease,en,4.8,442,13.37,"[80, 18, 53]",1996-06-28,False
289720,Outcast,en,4.8,264,19.036,[28],2014-09-26,False
71676,Ghost Rider: Spirit of Vengeance,en,4.8,2316,19.128,"[28, 14, 53]",2011-12-11,False
10067,The Shaggy Dog,en,4.8,368,11.137,"[35, 10751]",2006-03-09,False
329833,Zoolander 2,en,4.8,1523,18.051,[35],2016-02-06,False
226936,Aspirante vedovo,it,4.8,290,5.777,[35],2013-10-10,False
344268,The New Adventures of Aladdin,fr,4.8,660,9.81,[35],2015-10-14,False
10577,Dracula 2000,en,4.8,335,10.881,"[53, 27]",2000-12-22,False
11453,Deuce Bigalow: European Gigolo,en,4.8,495,12.4,[35],2005-08-12,False
10216,Species II,en,4.8,329,14.215,"[28, 27, 878]",1998-04-10,False
325358,Superfast!,en,4.8,203,13.288,"[28, 35]",2015-03-05,False
282813,The Pyramid,en,4.8,566,16.692,[27],2014-12-04,False
331962,Exposed,en,4.8,291,10.777,"[80, 18, 53]",2016-01-22,False
11090,The Animal,en,4.7,676,12.237,[35],2001-06-01,False
10718,Torque,en,4.7,278,11.393,[28],2004-01-16,False
2830,My Boss's Daughter,en,4.7,418,12.126,"[35, 10749]",2003-08-21,False
8285,The Spirit,en,4.7,638,12.086,"[28, 35, 80, 878, 53]",2008-12-25,False
21943,I Want You,en,4.7,248,6.559,"[35, 10749]",2007-03-09,False
9624,On Deadly Ground,en,4.7,228,9.872,"[28, 53]",1994-02-18,False
449664,Escape Room,en,4.7,337,13.283,"[27, 53]",2017-09-14,False
257345,The Darkness,en,4.7,399,10.045,"[27, 53]",2016-05-13,False
12212,Urban Legends: Final Cut,en,4.7,247,10.441,"[27, 9648, 53]",2000-09-22,False
4258,Scary Movie 5,en,4.7,1781,21.414,[35],2013-04-11,False
56288,Spy Kids: All the Time in the World,en,4.7,588,10.76,"[28, 35, 10751]",2011-08-18,False
254474,Zombeavers,en,4.7,380,10.904,"[28, 35, 27]",2014-10-20,False
14125,Captivity,en,4.7,246,7.781,"[80, 27, 53]",2007-03-09,False
76487,The Devil Inside,en,4.7,501,11.19,"[27, 53]",2012-01-06,False
372822,Vacanze ai Caraibi,it,4.7,209,6.314,[35],2015-12-16,False
86331,Desire,fr,4.7,218,33.989,"[18, 10749]",2011-09-14,False
20533,Jonah Hex,en,4.7,844,14.319,"[28, 18, 14, 53, 37]",2010-06-18,False
89899,The Players,fr,4.7,466,8.757,[35],2012-02-29,False
5458,Cruel Intentions 2,en,4.7,207,8.903,[18],2000-11-09,False
10196,The Last Airbender,en,4.6,2475,18.51,"[28, 12, 14, 10751]",2010-06-30,False
9306,The Island of Dr. Moreau,en,4.6,280,8.376,"[14, 27, 878]",1996-08-23,False
351819,Fifty Shades of Black,en,4.6,836,13.851,"[35, 10749]",2016-01-28,False
250066,American Heist,en,4.6,229,11.683,[28],2014-09-11,False
308529,Kickboxer: Vengeance,en,4.6,217,11.38,"[28, 18]",2016-07-14,False
480042,Escape Plan: The Extractors,en,4.6,309,13.423,"[28, 53]",2019-06-20,False
10077,A Sound of Thunder,en,4.6,201,10.241,"[28, 12, 878, 53]",2005-05-15,False
14144,Daddy Day Camp,en,4.6,260,8.061,"[35, 10751]",2007-08-08,False
12211,Highlander: Endgame,en,4.6,208,10.728,"[28, 14]",2000-09-01,False
8010,Highlander 2: The Quickening,en,4.6,435,12.081,"[14, 878]",1991-10-11,False
56715,Just Visiting,en,4.6,405,9.924,"[35, 14, 878]",2001-04-06,False
15587,Safari,fr,4.6,234,7.095,"[12, 35]",2009-04-01,False
10628,Kangaroo Jack,en,4.6,456,12.424,"[28, 12, 35, 80, 10751]",2003-01-17,False
35169,Furry Vengeance,en,4.6,340,10.131,"[35, 10751]",2010-04-02,False
8011,Highlander: The Final Dimension,en,4.6,241,12.505,[14],1994-11-29,False
267806,V/H/S: Viral,en,4.6,315,9.252,"[27, 53]",2014-10-23,False
188207,The Legend of Hercules,en,4.6,889,13.882,"[28, 12]",2014-01-10,False
11470,Jason X,en,4.6,656,12.336,"[27, 878]",2001-07-24,False
13995,Captain America,en,4.6,214,10.042,"[28, 878, 10752]",1990-12-14,False
290825,Yoga Hosers,en,4.6,247,9.768,"[35, 14, 27]",2016-07-08,False
889,The Flintstones in Viva Rock Vegas,en,4.6,414,10.883,"[35, 10749, 10751]",2000-04-28,False
326425,Extraction,en,4.6,213,10.405,"[28, 53]",2015-12-18,False
9536,Bio-Dome,en,4.6,211,11.288,[35],1996-01-12,False
12095,From Dusk Till Dawn 2: Texas Blood Money,en,4.6,246,10.6,"[28, 80, 27, 53]",1999-03-16,False
10366,Universal Soldier: The Return,en,4.6,274,10.884,"[28, 878]",1999-08-05,False
5550,RoboCop 3,en,4.6,639,13.536,"[28, 12, 80, 878, 53]",1993-04-17,False
11586,Exorcist II: The Heretic,en,4.5,314,9.058,"[18, 14, 27, 53]",1977-06-17,False
339547,Jeruzalem,en,4.5,224,8.806,[27],2016-01-22,False
298584,Cabin Fever,en,4.5,252,11.42,[27],2016-02-12,False
74997,The Human Centipede 2 (Full Sequence),en,4.5,713,21.611,"[18, 27, 80]",2011-10-06,False
241251,The Boy Next Door,en,4.5,1485,12.03,[53],2015-01-23,False
441614,Loving,es,4.5,301,0.894,[10749],2017-04-21,False
146203,The Last Exorcism Part II,en,4.5,327,9.978,"[18, 27, 53]",2013-02-28,False
354556,Guardians,ru,4.5,432,12.521,"[28, 14, 878]",2017-02-14,False
79316,Devil's Due,en,4.5,328,8.889,[27],2014-01-08,False
82657,Flight 7500,en,4.5,335,16.237,"[27, 9648, 53]",2014-05-16,False
13166,Freddy Got Fingered,en,4.5,226,9.989,[35],2001-04-18,False
492336,Deep Blue Sea 2,en,4.5,226,22.209,"[878, 27, 28]",2018-04-17,False
35026,Lucky Luke,fr,4.5,346,8.691,"[12, 35, 37]",2009-10-21,False
11442,Halloween: Resurrection,en,4.5,623,9.874,"[27, 53]",2002-07-01,False
43935,Dylan Dog: Dead of Night,en,4.5,290,8.666,"[28, 35, 27, 9648, 878, 53]",2011-03-16,False
331446,Sharknado 3: Oh Hell No!,en,4.5,296,11.807,"[28, 12, 35, 878, 10770]",2015-07-22,False
472838,SPF-18,en,4.5,824,12.796,"[18, 10749]",2017-09-29,False
168098,Cell,en,4.5,649,10.68,"[27, 878, 53]",2016-07-06,False
2312,In the Name of the King: A Dungeon Siege Tale,en,4.5,457,16.273,"[12, 14, 28, 18]",2007-11-29,False
293452,The Disappointments Room,en,4.5,299,12.488,"[18, 27, 53]",2016-09-09,False
11127,Starship Troopers 3: Marauder,en,4.4,248,13.082,"[28, 12, 878]",2008-07-19,False
248504,Sharknado 2: The Second One,en,4.4,395,9.073,"[27, 878, 53]",2014-07-30,False
244688,The Hungover Games,en,4.4,222,3.943,[35],2014-02-01,False
87818,Movie 43,en,4.4,1515,17.302,[35],2013-01-01,False
535437,Swiped,en,4.4,442,15.094,"[35, 18]",2018-11-06,False
340674,Dark Crimes,en,4.4,206,14.236,"[80, 53, 18]",2018-05-18,False
314,Catwoman,en,4.4,2116,18.814,"[28, 14, 9648]",2004-07-22,False
60556,Natale in Sudafrica,it,4.4,223,8.074,[],2010-12-20,False
55341,Jeepers Creepers 3,en,4.4,407,18.765,"[27, 9648, 53]",2017-09-26,False
332,Inspector Gadget,en,4.4,745,14.666,"[28, 12, 35, 10751]",1999-07-23,False
15206,The Mother of Tears,it,4.4,274,7.585,[27],2007-09-06,False
11546,Police Academy: Mission to Moscow,en,4.4,455,14.29,"[35, 80]",1994-06-09,False
166424,Fantastic Four,en,4.4,4236,24.614,"[28, 12, 878]",2015-08-05,False
426563,Holmes & Watson,en,4.4,396,15.461,"[12, 35, 80, 9648]",2018-12-25,False
168615,Boule & Bill,fr,4.4,201,6.155,"[35, 10751]",2013-02-27,False
57876,Area 51,en,4.4,307,9.359,"[27, 878, 53]",2015-05-15,False
307663,Vice,en,4.4,357,18.082,"[28, 12, 878, 53]",2015-01-16,False
11411,Superman IV: The Quest for Peace,en,4.3,674,14.704,"[28, 12, 878]",1987-07-23,False
1639,Speed 2: Cruise Control,en,4.3,923,18.318,"[28, 12, 53]",1997-06-13,False
17692,Jaws 3-D,en,4.3,673,18.485,"[27, 53]",1983-03-16,False
10550,Ballistic: Ecks vs. Sever,en,4.3,208,9.187,"[28, 12, 53]",2002-09-20,False
13486,The Scorpion King 2: Rise of a Warrior,en,4.3,343,12.533,"[28, 12, 14, 878]",2008-07-19,False
438689,Siberia,en,4.3,206,11.933,"[80, 53, 10749]",2018-07-13,False
11692,The Adventures of Pluto Nash,en,4.3,285,12.129,"[28, 35, 878]",2002-08-15,False
13727,Disco,fr,4.3,231,5.622,[35],2008-04-02,False
27793,The NeverEnding Story III,en,4.3,225,13.52,"[14, 10751]",1994-10-26,False
9320,The Avengers,en,4.3,401,10.374,"[878, 53]",1998-08-13,False
390989,Sharknado 4: The 4th Awakens,en,4.3,226,11.525,"[35, 27, 878]",2016-07-31,False
11667,Street Fighter,en,4.3,786,18.863,"[28, 12, 53, 18, 878]",1994-12-23,False
18955,Coco,fr,4.3,371,6.049,[35],2009-07-21,False
536869,Cats,en,4.3,305,25.203,"[35, 18, 14]",2019-12-19,False
79694,The Apparition,en,4.3,258,8.635,"[27, 53]",2012-08-23,False
12536,Home Alone 4,en,4.3,666,16.346,"[35, 80, 10751]",2003-11-26,False
12177,The Love Guru,en,4.3,471,7.791,"[35, 10749]",2008-06-20,False
332502,400 Days,en,4.3,330,9.014,"[9648, 878, 53]",2015-10-29,False
11531,Book of Shadows: Blair Witch 2,en,4.3,429,11.729,"[27, 9648, 53]",2000-10-27,False
415,Batman & Robin,en,4.3,3139,26.908,"[28, 35, 14, 878]",1997-06-20,False
10513,Plan 9 from Outer Space,en,4.3,280,7.809,"[27, 878]",1959-07-22,False
10285,Jason Goes to Hell: The Final Friday,en,4.2,453,14.708,[27],1993-08-13,False
26264,George of the Jungle 2,en,4.2,273,13.914,"[12, 35, 10751]",2003-08-18,False
9708,The Wicker Man,en,4.2,787,12.103,"[18, 27, 9648, 53]",2006-09-01,False
407559,I Am the Pretty Thing That Lives in the House,en,4.2,343,10.956,"[27, 53]",2016-09-10,False
9438,Mr. Magoo,en,4.2,200,9.292,"[35, 10751]",1997-12-25,False
375798,Brice 3,fr,4.2,438,6.968,[35],2016-10-19,False
37265,All Ladies Do It,it,4.2,210,7.812,"[35, 18]",1992-02-21,False
9607,Super Mario Bros.,en,4.2,624,10.776,"[12, 35, 10751, 14]",1993-05-28,False
